;Talhao;Plantio;IdParcela;AreaParc;DataPlantio;DataColeta;Linha;Arvore;Fuste;Cap;Ht;Categoria1;CoordenadaX;CoordenadaY;DAP;lnHt;1/dap;Label;Hest
553;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;6;6;1;41.5;;NORMAL;-5397725337;-2049390493;13.20986028;;0.075701028;3.297736922;27.05
554;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;4;8;1;56.2;30;TORTUOSA;-5397725337;-2049390493;17.8890156;3.401197382;0.055900225;3.382091207;30.00
555;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;4;7;1;58;29.3;NORMAL;-5397725337;-2049390493;18.4619734;3.377587516;0.054165391;3.40187043;29.30
556;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;4;6;1;41.6;27.7;NORMAL;-5397725337;-2049390493;13.24169127;3.321432413;0.075519054;3.297736922;27.70
557;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;1;2;1;48.6;;NORMAL;-5397725337;-2049390493;15.46986047;;0.064641824;3.375935247;29.25
558;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;1;3;1;26.7;;NORMAL;-5397725337;-2049390493;8.498873961;;0.117662646;3.041441914;20.94
559;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;1;4;1;41.4;;NORMAL;-5397725337;-2049390493;13.17802929;;0.075883881;3.296467216;27.02
560;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;1;5;1;51.9;;NORMAL;-5397725337;-2049390493;16.52028309;;0.06053165;3.382844579;29.45
561;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;2;1;1;36.2;;NORMAL;-5397725337;-2049390493;11.52281788;;0.086784327;3.206584651;24.69
562;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;2;2;1;56.1;;NORMAL;-5397725337;-2049390493;17.85718461;;0.055999869;3.380963827;29.40
563;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;2;3;1;39.9;;NORMAL;-5397725337;-2049390493;12.70056446;;0.078736658;3.277922923;26.52
564;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;2;4;1;51.1;;NORMAL;-5397725337;-2049390493;16.26563518;;0.061479308;3.372200144;29.14
565;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;2;5;1;39.6;;NORMAL;-5397725337;-2049390493;12.60507149;;0.079333148;3.27654523;26.48
566;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;2;6;1;54.4;;NORMAL;-5397725337;-2049390493;17.31605781;;0.057749865;3.407501734;30.19
567;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;2;7;1;47.4;;NORMAL;-5397725337;-2049390493;15.08788861;;0.066278326;3.365460105;28.95
568;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;3;1;1;50.9;;NORMAL;-5397725337;-2049390493;16.20197321;;0.061720877;3.368346906;29.03
569;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;3;2;1;49.2;;NORMAL;-5397725337;-2049390493;15.6608464;;0.063853509;3.375837182;29.25
570;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;3;3;1;58;;NORMAL;-5397725337;-2049390493;18.4619734;;0.054165391;3.40187043;30.02
571;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;3;4;1;39.2;;NORMAL;-5397725337;-2049390493;12.47774754;;0.08014267;3.273296547;26.40
572;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;3;5;1;41.1;;NORMAL;-5397725337;-2049390493;13.08253632;;0.076437777;3.296029272;27.01
573;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;3;6;1;61.4;31.2;DOMINANTE;-5397725337;-2049390493;19.54422701;3.440418095;0.051166004;3.405357905;31.20
574;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;3;7;1;49.8;;NORMAL;-5397725337;-2049390493;15.85183233;;0.06308419;3.375025277;29.23
575;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;4;1;1;49.4;29.6;NORMAL;-5397725337;-2049390493;15.72450838;3.387774361;0.063594993;3.375837182;29.60
576;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;4;2;1;50.9;29.3;NORMAL;-5397725337;-2049390493;16.20197321;3.377587516;0.061720877;3.368346906;29.30
577;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;4;3;1;44;27.3;NORMAL;-5397725337;-2049390493;14.00563499;3.306886702;0.071399833;3.332240998;27.30
578;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;4;4;1;57.9;31.3;NORMAL;-5397725337;-2049390493;18.43014241;3.443618098;0.05425894;3.402879223;31.30
579;T-6;P-6;IFC_12_001;400;01/05/2010;26/09/2018;4;5;1;51.1;29.8;NORMAL;-5397725337;-2049390493;16.26563518;3.394508394;0.061479308;3.372200144;29.80
580;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;2;2;1;59.7;31.2;DOMINANTE;-5397222122;-2050490356;19.00310021;3.440418095;0.052622993;3.398509293;31.20
581;T-7;P-7;IFC_12_024;400;01/06/2010;26/09/2018;4;1;1;49;27;NORMAL;-5397488565;-2050492366;15.59718442;3.295836866;0.064114136;3.288564415;27.00
583;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;2;5;1;58.2;;NORMAL;-5397222122;-2050490356;18.52563538;;0.053979255;3.409820325;30.26
584;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;6;6;1;53.4;;NORMAL;-5397222122;-2050490356;16.99774792;;0.058831323;3.394703844;29.81
585;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;7;1;1;55.2;;NORMAL;-5397222122;-2050490356;17.57070572;;0.05691291;3.398154942;29.91
586;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;7;2;1;48.1;;NORMAL;-5397222122;-2050490356;15.31070553;;0.065313777;3.319690124;27.65
587;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;7;3;1;51.3;;NORMAL;-5397222122;-2050490356;16.32929716;;0.061239623;3.389565489;29.65
588;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;7;4;1;54.2;;NORMAL;-5397222122;-2050490356;17.25239583;;0.057962964;3.399635255;29.95
589;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;7;5;1;53.8;;NORMAL;-5397222122;-2050490356;17.12507188;;0.058393915;3.400996201;29.99
590;T-7;P-7;IFC_12_024;400;01/06/2010;26/09/2018;1;1;1;56;26.2;DOMINANTE;-5397488565;-2050492366;17.82535363;3.265759411;0.056099869;3.300492987;26.20
591;T-7;P-7;IFC_12_024;400;01/06/2010;26/09/2018;1;2;1;51.4;;NORMAL;-5397488565;-2050492366;16.36112815;;0.06112048;3.294901485;26.97
592;T-7;P-7;IFC_12_024;400;01/06/2010;26/09/2018;1;3;1;48.6;;NORMAL;-5397488565;-2050492366;15.46986047;;0.064641824;3.284280279;26.69
593;T-7;P-7;IFC_12_024;400;01/06/2010;26/09/2018;1;4;1;50.9;;NORMAL;-5397488565;-2050492366;16.20197321;;0.061720877;3.29387382;26.95
594;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;6;5;1;52.2;;NORMAL;-5397222122;-2050490356;16.61577606;;0.060183767;3.390185637;29.67
595;T-7;P-7;IFC_12_024;400;01/06/2010;26/09/2018;2;1;1;45.1;;NORMAL;-5397488565;-2050492366;14.35577587;;0.069658374;3.258337467;26.01
596;T-7;P-7;IFC_12_024;400;01/06/2010;26/09/2018;2;3;1;41.4;;NORMAL;-5397488565;-2050492366;13.17802929;;0.075883881;3.248318941;25.75
597;T-7;P-7;IFC_12_024;400;01/06/2010;26/09/2018;2;4;1;53.5;;NORMAL;-5397488565;-2050492366;17.02957891;;0.058721358;3.309226939;27.36
598;T-7;P-7;IFC_12_024;400;01/06/2010;26/09/2018;2;5;1;52.9;;NORMAL;-5397488565;-2050492366;16.83859298;;0.059387385;3.299777366;27.11
599;T-7;P-7;IFC_12_024;400;01/06/2010;26/09/2018;2;6;1;52.8;;NORMAL;-5397488565;-2050492366;16.80676199;;0.059499861;3.2954085;26.99
600;T-7;P-7;IFC_12_024;400;01/06/2010;26/09/2018;3;1;1;43.8;;NORMAL;-5397488565;-2050492366;13.94197301;;0.07172586;3.248781603;25.76
601;T-7;P-7;IFC_12_024;400;01/06/2010;26/09/2018;3;2;1;51.9;;NORMAL;-5397488565;-2050492366;16.52028309;;0.06053165;3.295256382;26.98
602;T-7;P-7;IFC_12_024;400;01/06/2010;26/09/2018;3;3;1;39.1;;NORMAL;-5397488565;-2050492366;12.44591655;;0.080347638;3.192681597;24.35
603;T-7;P-7;IFC_12_024;400;01/06/2010;26/09/2018;3;4;1;50.1;;NORMAL;-5397488565;-2050492366;15.9473253;;0.06270644;3.302782624;27.19
604;T-7;P-7;IFC_12_024;400;01/06/2010;26/09/2018;3;5;1;49.6;;NORMAL;-5397488565;-2050492366;15.78817035;;0.063338562;3.302567844;27.18
605;T-7;P-7;IFC_12_024;400;01/06/2010;26/09/2018;3;6;1;50.4;;NORMAL;-5397488565;-2050492366;16.04281826;;0.062333188;3.299991018;27.11
606;T-7;P-7;IFC_12_024;400;01/06/2010;26/09/2018;2;2;1;49.1;;NORMAL;-5397488565;-2050492366;15.62901541;;0.063983557;3.288643087;26.81
607;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;6;4;1;51.7;;NORMAL;-5397222122;-2050490356;16.45662112;;0.060765815;3.390693998;29.69
608;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;6;3;1;53.3;;NORMAL;-5397222122;-2050490356;16.96591693;;0.058941701;3.391619717;29.71
609;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;6;2;1;40;;TORTUOSA;-5397222122;-2050490356;12.73239545;;0.078539816;3.245041377;25.66
610;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;2;6;1;55.7;;NORMAL;-5397222122;-2050490356;17.72986066;;0.056402023;3.393079123;29.76
611;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;3;1;1;52.5;;NORMAL;-5397222122;-2050490356;16.71126902;;0.05983986;3.390048116;29.67
612;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;3;2;1;53;;NORMAL;-5397222122;-2050490356;16.87042397;;0.059275333;3.391623661;29.71
613;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;3;3;1;50.3;;NORMAL;-5397222122;-2050490356;16.01098728;;0.06245711;3.384614545;29.51
614;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;3;4;1;50.5;;NORMAL;-5397222122;-2050490356;16.07464925;;0.062209756;3.381231028;29.41
615;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;3;5;1;52.5;;NORMAL;-5397222122;-2050490356;16.71126902;;0.05983986;3.390048116;29.67
616;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;3;6;1;51.5;;NORMAL;-5397222122;-2050490356;16.39295914;;0.061001799;3.390693998;29.69
617;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;3;7;1;52;;NORMAL;-5397222122;-2050490356;16.55211408;;0.060415243;3.390628707;29.68
618;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;4;1;1;42.5;28.9;NORMAL;-5397222122;-2050490356;13.52817016;3.363841595;0.073919827;3.30268502;28.90
619;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;4;2;1;55;30.7;NORMAL;-5397222122;-2050490356;17.50704374;3.424262655;0.057119866;3.401340546;30.70
620;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;4;3;1;56.5;29.3;NORMAL;-5397222122;-2050490356;17.98450857;3.377587516;0.05560341;3.404031957;29.30
621;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;4;4;1;55.4;30.3;NORMAL;-5397222122;-2050490356;17.63436769;3.411147713;0.056707449;3.398154942;30.30
622;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;4;5;1;57.8;30.4;NORMAL;-5397222122;-2050490356;18.39831142;3.414442608;0.054352814;3.408616456;30.40
623;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;4;6;1;54;31.9;NORMAL;-5397222122;-2050490356;17.18873385;3.46260601;0.058177642;3.401791246;31.90
625;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;5;1;1;55;29.2;NORMAL;-5397222122;-2050490356;17.50704374;3.374168709;0.057119866;3.401340546;29.20
626;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;5;2;1;55;32.2;NORMAL;-5397222122;-2050490356;17.50704374;3.471966453;0.057119866;3.401340546;32.20
627;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;5;3;1;52.5;29.9;NORMAL;-5397222122;-2050490356;16.71126902;3.39785848;0.05983986;3.390048116;29.90
628;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;5;4;1;55.5;30.8;NORMAL;-5397222122;-2050490356;17.66619868;3.42751469;0.056605273;3.398150856;30.80
629;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;5;5;1;52;32.2;NORMAL;-5397222122;-2050490356;16.55211408;3.471966453;0.060415243;3.390628707;32.20
630;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;5;6;1;56.7;33.6;NORMAL;-5397222122;-2050490356;18.04817055;3.514526067;0.055407278;3.414603334;33.60
631;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;5;7;1;54;30;NORMAL;-5397222122;-2050490356;17.18873385;3.401197382;0.058177642;3.401791246;30.00
632;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;6;1;1;55;;NORMAL;-5397222122;-2050490356;17.50704374;;0.057119866;3.401340546;30.00
633;T-7;P-7;IFC_12_023;400;01/06/2010;26/09/2018;2;4;1;58.4;;NORMAL;-5397222122;-2050490356;18.58929735;;0.053794395;3.408593823;30.22
634;T-7;P-7;IFC_12_021;400;01/06/2010;26/09/2018;1;4;1;47.3;;TORTUOSA;-539797676;-2050289016;15.05605762;;0.066418449;3.260007804;26.05
635;T-7;P-7;IFC_12_021;400;01/06/2010;26/09/2018;2;1;1;48.6;;NORMAL;-539797676;-2050289016;15.46986047;;0.064641824;3.287460132;26.77
636;T-7;P-7;IFC_12_021;400;01/06/2010;26/09/2018;2;2;1;49.1;;TORTUOSA;-539797676;-2050289016;15.62901541;;0.063983557;3.308183536;27.34
637;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;3;2;1;49;;NORMAL;-5398060813;-2049390493;15.59718442;;0.064114136;3.414514006;30.40
638;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;3;3;1;53;;NORMAL;-5398060813;-2049390493;16.87042397;;0.059275333;3.408211925;30.21
639;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;3;4;1;43;;NORMAL;-5398060813;-2049390493;13.68732511;;0.073060294;3.328651088;27.90
640;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;3;5;1;49.6;;NORMAL;-5398060813;-2049390493;15.78817035;;0.063338562;3.413447384;30.37
641;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;3;6;1;46;;NORMAL;-5398060813;-2049390493;14.64225476;;0.068295492;3.33238841;28.01
642;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;3;7;1;56.9;;NORMAL;-5398060813;-2049390493;18.11183252;;0.055212525;3.402802598;30.05
643;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;4;1;1;39.9;27.3;NORMAL;-5398060813;-2049390493;12.70056446;3.306886702;0.078736658;3.276884106;27.30
644;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;4;2;1;51.9;30;NORMAL;-5398060813;-2049390493;16.52028309;3.401197382;0.06053165;3.409234424;30.00
645;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;4;3;1;57.8;30.3;DOMINANTE;-5398060813;-2049390493;18.39831142;3.411147713;0.054352814;3.412653618;30.30
646;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;4;4;1;60.3;31.3;DOMINANTE;-5398060813;-2049390493;19.19408614;3.443618098;0.052099381;3.419186684;31.30
647;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;3;1;1;47.4;;NORMAL;-5398060813;-2049390493;15.08788861;;0.066278326;3.370439946;29.09
648;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;4;5;1;37.8;24.3;NORMAL;-5398060813;-2049390493;12.0321137;3.19047635;0.083110917;3.255936825;24.30
649;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;4;7;1;44;29.5;NORMAL;-5398060813;-2049390493;14.00563499;3.384390263;0.071399833;3.359258348;29.50
650;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;4;8;1;55.7;29.5;NORMAL;-5398060813;-2049390493;17.72986066;3.384390263;0.056402023;3.389273844;29.50
651;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;5;1;1;59.8;30.1;DOMINANTE;-5398060813;-2049390493;19.03493119;3.404525172;0.052534994;3.40561159;30.10
652;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;5;2;1;40.4;23.6;NORMAL;-5398060813;-2049390493;12.8597194;3.161246712;0.077762194;3.264116262;23.60
653;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;5;3;1;52.5;30.5;NORMAL;-5398060813;-2049390493;16.71126902;3.417726684;0.05983986;3.409077771;30.50
654;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;5;4;1;47.1;28.5;NORMAL;-5398060813;-2049390493;14.99239564;3.349904087;0.066700481;3.356060765;28.50
655;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;5;5;1;54;33;NORMAL;-5398060813;-2049390493;17.18873385;3.496507561;0.058177642;3.427504235;33.00
656;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;5;6;1;44;29.3;NORMAL;-5398060813;-2049390493;14.00563499;3.377587516;0.071399833;3.359258348;29.30
657;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;5;7;1;53;31.3;NORMAL;-5398060813;-2049390493;16.87042397;3.443618098;0.059275333;3.408211925;31.30
658;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;6;1;1;50.5;;NORMAL;-5398060813;-2049390493;16.07464925;;0.062209756;3.424071425;30.69
659;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;4;6;1;53;31.1;NORMAL;-5398060813;-2049390493;16.87042397;3.437207819;0.059275333;3.408211925;31.10
660;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;2;7;1;38.2;;NORMAL;-5398060813;-2049390493;12.15943765;;0.082240645;3.258050378;26.00
661;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;2;6;1;53;;NORMAL;-5398060813;-2049390493;16.87042397;;0.059275333;3.408211925;30.21
662;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;2;5;1;40.7;;NORMAL;-5398060813;-2049390493;12.95521237;;0.077189009;3.265171553;26.18
663;T-6;P-6;IFC_12_002;400;01/05/2010;26/09/2018;5;4;1;48.6;30.2;NORMAL;-5397893075;-2049390493;15.46986047;3.407841924;0.064641824;3.397227439;30.20
664;T-6;P-6;IFC_12_002;400;01/05/2010;26/09/2018;5;5;1;56.4;32.3;NORMAL;-5397893075;-2049390493;17.95267758;3.47506723;0.055701997;3.415392777;32.30
665;T-6;P-6;IFC_12_002;400;01/05/2010;26/09/2018;5;6;1;45;26.8;NORMAL;-5397893075;-2049390493;14.32394488;3.288401888;0.06981317;3.310178747;26.80
666;T-6;P-6;IFC_12_002;400;01/05/2010;26/09/2018;5;7;1;47.3;29.1;NORMAL;-5397893075;-2049390493;15.05605762;3.370738174;0.066418449;3.369098215;29.10
667;T-6;P-6;IFC_12_002;400;01/05/2010;26/09/2018;6;1;1;49;;NORMAL;-5397893075;-2049390493;15.59718442;;0.064114136;3.416296539;30.46
668;T-6;P-6;IFC_12_002;400;01/05/2010;26/09/2018;6;2;1;37.6;;NORMAL;-5397893075;-2049390493;11.96845172;;0.083552996;3.252204796;25.85
669;T-6;P-6;IFC_12_002;400;01/05/2010;26/09/2018;6;3;1;40;;NORMAL;-5397893075;-2049390493;12.73239545;;0.078539816;3.273303253;26.40
670;T-6;P-6;IFC_12_002;400;01/05/2010;26/09/2018;6;4;1;49;;NORMAL;-5397893075;-2049390493;15.59718442;;0.064114136;3.416296539;30.46
671;T-6;P-6;IFC_12_002;400;01/05/2010;26/09/2018;6;5;1;35.5;;NORMAL;-5397893075;-2049390493;11.30000096;;0.088495568;3.187166225;24.22
672;T-6;P-6;IFC_12_002;400;01/05/2010;26/09/2018;6;6;1;37.8;;NORMAL;-5397893075;-2049390493;12.0321137;;0.083110917;3.252204796;25.85
673;T-6;P-6;IFC_12_002;400;01/05/2010;26/09/2018;7;1;1;57.1;;NORMAL;-5397893075;-2049390493;18.1754945;;0.055019136;3.408132249;30.21
674;T-6;P-6;IFC_12_002;400;01/05/2010;26/09/2018;7;2;1;55.3;;TORTUOSA;-5397893075;-2049390493;17.60253671;;0.056809994;3.404957255;30.11
675;T-6;P-6;IFC_12_002;400;01/05/2010;26/09/2018;7;3;1;55.7;;NORMAL;-5397893075;-2049390493;17.72986066;;0.056402023;3.391794326;29.72
676;T-6;P-6;IFC_12_002;400;01/05/2010;26/09/2018;7;4;1;53.5;;NORMAL;-5397893075;-2049390493;17.02957891;;0.058721358;3.410978858;30.29
677;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;1;1;1;55;;NORMAL;-5398060813;-2049390493;17.50704374;;0.057119866;3.420918371;30.60
678;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;1;2;1;58.4;31.3;DOMINANTE;-5398060813;-2049390493;18.58929735;3.443618098;0.053794395;3.416600767;31.30
679;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;1;3;1;42.7;;NORMAL;-5398060813;-2049390493;13.59183214;;0.073573598;3.328476044;27.90
680;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;1;4;1;54.6;;NORMAL;-5398060813;-2049390493;17.37971979;;0.057538327;3.425268341;30.73
681;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;1;5;1;54.2;;NORMAL;-5398060813;-2049390493;17.25239583;;0.057962964;3.427504235;30.80
682;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;2;1;1;45.4;;NORMAL;-5398060813;-2049390493;14.45126883;;0.069198076;3.321439186;27.70
683;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;2;2;1;38.5;;NORMAL;-5398060813;-2049390493;12.25493062;;0.081599809;3.258050378;26.00
684;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;2;3;1;35;;NORMAL;-5398060813;-2049390493;11.14084602;;0.08975979;3.182873168;24.12
685;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;2;4;1;51.7;;NORMAL;-5398060813;-2049390493;16.45662112;;0.060765815;3.409356773;30.25
686;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;6;2;1;53.2;;NORMAL;-5398060813;-2049390493;16.93408594;;0.059052493;3.408211925;30.21
687;T-6;P-6;IFC_12_002;400;01/05/2010;26/09/2018;5;3;1;55.4;31.9;NORMAL;-5397893075;-2049390493;17.63436769;3.46260601;0.056707449;3.405406372;31.90
688;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;6;3;1;55.8;;NORMAL;-5398060813;-2049390493;17.76169165;;0.056300944;3.389273844;29.64
689;T-6;P-6;IFC_12_003;400;01/05/2010;26/09/2018;6;5;1;50.2;;NORMAL;-5398060813;-2049390493;15.97915629;;0.062581527;3.416715757;30.47
690;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;4;7;1;52.5;29.9;NORMAL;-5398228551;-2049390493;16.71126902;3.39785848;0.05983986;3.394253748;29.90
691;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;5;1;1;48.4;28.6;NORMAL;-5398228551;-2049390493;15.40619849;3.353406718;0.064908939;3.36398646;28.60
692;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;5;2;1;46.7;27.3;TORTUOSA;-5398228551;-2049390493;14.86507168;3.306886702;0.067271791;3.333268637;27.30
693;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;5;3;1;55.2;30.4;NORMAL;-5398228551;-2049390493;17.57070572;3.414442608;0.05691291;3.401764859;30.40
694;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;5;4;1;51;31.6;NORMAL;-5398228551;-2049390493;16.2338042;3.453157121;0.061599856;3.394291152;31.60
695;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;3;7;1;46;26.5;NORMAL;-5398228551;-2049390493;14.64225476;3.277144733;0.068295492;3.318559475;26.50
696;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;5;6;1;55.3;30.7;NORMAL;-5398228551;-2049390493;17.60253671;3.424262655;0.056809994;3.401764859;30.70
697;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;5;7;1;48;29.4;NORMAL;-5398228551;-2049390493;15.27887454;3.380994674;0.065449847;3.349272673;29.40
698;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;6;1;1;57.5;31.9;NORMAL;-5398228551;-2049390493;18.30281846;3.46260601;0.054636394;3.429093353;31.90
699;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;6;2;1;47.5;;NORMAL;-5398228551;-2049390493;15.11971959;;0.066138793;3.357271309;28.71
700;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;4;6;1;55;33.9;NORMAL;-5398228551;-2049390493;17.50704374;3.523415014;0.057119866;3.418995758;33.90
701;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;6;3;1;50;;NORMAL;-5398228551;-2049390493;15.91549431;;0.062831853;3.392548206;29.74
702;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;6;5;1;54.4;;NORMAL;-5398228551;-2049390493;17.31605781;;0.057749865;3.421271843;30.61
703;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;6;6;1;46.7;;NORMAL;-5398228551;-2049390493;14.86507168;;0.067271791;3.333268637;28.03
704;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;7;1;1;55;;NORMAL;-5398228551;-2049390493;17.50704374;;0.057119866;3.418995758;30.54
705;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;7;2;1;31.1;;NORMAL;-5398228551;-2049390493;9.89943746;;0.101015841;3.058202602;21.29
706;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;7;3;1;38;;NORMAL;-5398228551;-2049390493;12.09577567;;0.082673491;3.258020376;26.00
707;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;3;1;1;55.5;28.2;NORMAL;-5398228551;-2049390493;17.66619868;3.339321978;0.056605273;3.388301335;28.20
708;T-6;P-6;IFC_12_004;400;01/05/2010;26/09/2018;2;1;1;56.2;28.6;NORMAL;-5398228551;-2049390493;17.8890156;3.353406718;0.055900225;3.389125131;28.60
709;T-6;P-6;IFC_12_005;400;01/05/2010;26/09/2018;1;1;1;56.4;;NORMAL;-5397621603;-2049648113;17.95267758;;0.055701997;3.431257122;30.92
710;T-6;P-6;IFC_12_005;400;01/05/2010;26/09/2018;1;2;1;58.5;;NORMAL;-5397621603;-2049648113;18.62112834;;0.053702439;3.437831148;31.12
